cluster_id,min_lat,min_lon,max_lat,max_lon,mean_lat,mean_lon
249,-25.153004616263143,-49.041386337645406,-24.631351919472444,-47.65258282913442,-24.91772170189792,-48.345472896398206
250,-25.153004616263143,-47.65258282913442,-24.631351919472444,-46.26377932062343,-24.72471480282583,-47.53671021574285
251,-24.631351919472444,-49.041386337645406,-24.109699222681744,-47.65258282913442,-24.47842419393461,-47.81536166863904
252,-24.631351919472444,-47.65258282913442,-24.370525571077096,-46.95818107487892,-24.39185420080456,-47.47247032952066
253,-24.370525571077096,-47.65258282913442,-24.109699222681744,-46.95818107487892,-24.283300700601504,-47.22446126252948
254,-24.370525571077096,-46.95818107487892,-24.240112396879418,-46.610980197751175,-24.266602850768265,-46.9308952070099
255,-24.240112396879418,-46.95818107487892,-24.109699222681744,-46.610980197751175,-24.185217447229252,-46.81409593344124
256,-24.109699222681744,-49.041386337645406,-23.588046525891045,-47.65258282913442,-23.909190247115284,-48.432759591708006
257,-24.109699222681744,-47.65258282913442,-23.848872874286393,-46.95818107487892,-24.005872703970645,-47.284633298368625
258,-24.109699222681744,-46.95818107487892,-23.97928604848407,-46.610980197751175,-24.08902835809368,-46.70775285735725
259,-24.109699222681744,-46.610980197751175,-23.97928604848407,-46.26377932062343,-24.015794374369175,-46.41036469954789
260,-23.97928604848407,-46.95818107487892,-23.848872874286393,-46.610980197751175,-23.862706722929996,-46.948540802814605
261,-23.97928604848407,-46.610980197751175,-23.848872874286393,-46.26377932062343,-23.938647348417017,-46.35564306307129
262,-23.848872874286393,-47.65258282913442,-23.588046525891045,-46.95818107487892,-23.68242693086424,-47.319693227484905
263,-23.848872874286393,-46.95818107487892,-23.71845970008872,-46.610980197751175,-23.78067439185469,-46.83886867951803
264,-23.848872874286393,-46.610980197751175,-23.71845970008872,-46.26377932062343,-23.76253568880861,-46.53356168866842
265,-23.71845970008872,-46.95818107487892,-23.588046525891045,-46.610980197751175,-23.629120990974673,-46.69951434168822
266,-23.71845970008872,-46.610980197751175,-23.588046525891045,-46.26377932062343,-23.65943571649903,-46.522390100364746
267,-24.109699222681744,-46.26377932062343,-23.848872874286393,-45.56937756636793,-23.978506468510133,-46.22888463773689
268,-23.848872874286393,-46.26377932062343,-23.588046525891045,-45.56937756636793,-23.713267955251336,-46.000019482034354
269,-23.848872874286393,-45.56937756636793,-23.588046525891045,-44.87497581211244,-23.69809280320684,-45.434324673885754
270,-23.588046525891045,-54.59660037168935,-22.544741132309646,-51.81899335466738,-23.273566221724355,-52.17056739342255
271,-23.588046525891045,-51.81899335466738,-23.066393829100345,-50.430189846156395,-23.32398691719045,-51.16544892009355
272,-23.588046525891045,-50.430189846156395,-23.066393829100345,-49.041386337645406,-23.217073263989427,-50.00225394918761
273,-23.066393829100345,-51.81899335466738,-22.544741132309646,-50.430189846156395,-22.888351718917626,-50.71145871193111
274,-23.066393829100345,-50.430189846156395,-22.544741132309646,-49.041386337645406,-22.896967398129906,-49.84211946268264
275,-22.544741132309646,-54.59660037168935,-21.501435738728247,-51.81899335466738,-21.757322222222,-53.257030555556
276,-22.544741132309646,-51.81899335466738,-22.023088435518947,-50.430189846156395,-22.38745331432507,-50.76137935804053
277,-22.544741132309646,-50.430189846156395,-22.023088435518947,-49.041386337645406,-22.287860460447153,-49.54934631001981
278,-22.023088435518947,-51.81899335466738,-21.501435738728247,-50.430189846156395,-21.768410153738092,-50.70404332419188
279,-22.023088435518947,-50.430189846156395,-21.501435738728247,-49.041386337645406,-21.75073150367593,-49.75041023362624
280,-23.588046525891045,-49.041386337645406,-23.066393829100345,-47.65258282913442,-23.18240359014736,-47.98154758405879
281,-23.588046525891045,-47.65258282913442,-23.45763335169337,-47.30538195200667,-23.496428534153033,-47.47086176535723
282,-23.588046525891045,-47.30538195200667,-23.45763335169337,-46.95818107487892,-23.498286762985575,-47.12505912752143
283,-23.45763335169337,-47.65258282913442,-23.327220177495697,-47.30538195200667,-23.422974432725347,-47.451005590772894
284,-23.45763335169337,-47.30538195200667,-23.327220177495697,-46.95818107487892,-23.415865778138247,-47.1894597157114
285,-23.588046525891045,-46.95818107487892,-23.45763335169337,-46.610980197751175,-23.531930951098563,-46.69395150762795
286,-23.588046525891045,-46.610980197751175,-23.45763335169337,-46.26377932062343,-23.51542544005604,-46.49871608051876
287,-23.45763335169337,-46.95818107487892,-23.327220177495697,-46.610980197751175,-23.407701492587673,-46.76629395334037
288,-23.45763335169337,-46.610980197751175,-23.327220177495697,-46.26377932062343,-23.420773684643272,-46.438940086642376
289,-23.327220177495697,-47.65258282913442,-23.066393829100345,-46.95818107487892,-23.163877022243682,-47.16601964141764
290,-23.327220177495697,-46.95818107487892,-23.19680700329802,-46.610980197751175,-23.238483369913713,-46.83482542176593
291,-23.327220177495697,-46.610980197751175,-23.19680700329802,-46.26377932062343,-23.280465587298966,-46.54194782489295
292,-23.19680700329802,-46.95818107487892,-23.066393829100345,-46.610980197751175,-23.13911816304288,-46.80872434824891
293,-23.19680700329802,-46.610980197751175,-23.066393829100345,-46.26377932062343,-23.129970235892976,-46.52371208273337
294,-23.066393829100345,-49.041386337645406,-22.544741132309646,-47.65258282913442,-22.887758077640893,-48.047525054564105
295,-23.066393829100345,-47.30538195200667,-22.93598065490267,-46.95818107487892,-22.990038026884456,-47.06901878458769
296,-22.93598065490267,-47.65258282913442,-22.805567480704994,-47.30538195200667,-22.82684729573246,-47.33459390301056
297,-22.93598065490267,-47.30538195200667,-22.805567480704994,-46.95818107487892,-22.870930409706336,-47.15007012163661
298,-23.066393829100345,-46.95818107487892,-22.93598065490267,-46.610980197751175,-23.005582036360938,-46.781206695965714
299,-23.066393829100345,-46.610980197751175,-22.93598065490267,-46.26377932062343,-22.99154098867215,-46.528912242274025
300,-22.93598065490267,-46.95818107487892,-22.805567480704994,-46.610980197751175,-22.856245189670158,-46.734656211225364
301,-22.93598065490267,-46.610980197751175,-22.805567480704994,-46.26377932062343,-22.873371494210247,-46.41478449980796
302,-22.805567480704994,-47.65258282913442,-22.67515430650732,-47.30538195200667,-22.736267036846776,-47.53363656885761
303,-22.805567480704994,-47.30538195200667,-22.67515430650732,-46.95818107487892,-22.753905809224275,-47.15791391594825
304,-22.67515430650732,-47.65258282913442,-22.544741132309646,-47.30538195200667,-22.615236292734576,-47.46776028712311
305,-22.67515430650732,-47.30538195200667,-22.544741132309646,-46.95818107487892,-22.627400365628155,-47.10257216486992
306,-22.805567480704994,-46.95818107487892,-22.544741132309646,-46.26377932062343,-22.703137492770963,-46.62017459468095
307,-23.588046525891045,-46.26377932062343,-23.327220177495697,-45.56937756636793,-23.46999492617899,-46.08699920837426
308,-23.588046525891045,-45.56937756636793,-23.327220177495697,-44.87497581211244,-23.483716464412925,-45.25240611480315
309,-23.327220177495697,-46.26377932062343,-23.066393829100345,-45.56937756636793,-23.21470543242939,-45.891305382507966
310,-23.327220177495697,-45.56937756636793,-23.066393829100345,-44.87497581211244,-23.10471207813462,-45.21411352929499
311,-23.588046525891045,-44.87497581211244,-23.066393829100345,-43.48617230360146,-23.293508367493565,-44.696402745729095
312,-23.066393829100345,-46.26377932062343,-22.544741132309646,-44.87497581211244,-22.832307408570742,-45.662890173923486
313,-23.066393829100345,-44.87497581211244,-22.544741132309646,-43.48617230360146,-22.88678906983329,-43.700865751118236
314,-22.544741132309646,-49.041386337645406,-22.023088435518947,-47.65258282913442,-22.207132970504976,-48.2159212767726
315,-22.544741132309646,-47.65258282913442,-22.283914783914298,-46.95818107487892,-22.41571382750425,-47.27155118940998
316,-22.544741132309646,-46.95818107487892,-22.283914783914298,-46.26377932062343,-22.378939648655095,-46.86384847603117
317,-22.283914783914298,-47.65258282913442,-22.023088435518947,-46.95818107487892,-22.16829741227005,-47.29009997238515
318,-22.283914783914298,-46.95818107487892,-22.023088435518947,-46.26377932062343,-22.165663558978572,-46.664600759752865
319,-22.023088435518947,-49.041386337645406,-21.501435738728247,-47.65258282913442,-21.78004129639669,-48.169317874169195
320,-22.023088435518947,-47.65258282913442,-21.501435738728247,-46.26377932062343,-21.772958811947767,-47.086903103358694
321,-22.544741132309646,-46.26377932062343,-22.023088435518947,-44.87497581211244,-22.247028076197047,-45.45793636074527
322,-22.544741132309646,-44.87497581211244,-22.023088435518947,-43.48617230360146,-22.418351580162614,-44.20964447929662
323,-22.023088435518947,-46.26377932062343,-21.501435738728247,-44.87497581211244,-21.691528636271485,-45.313203934651455
324,-22.023088435518947,-44.87497581211244,-21.501435738728247,-43.48617230360146,-21.7921744656772,-44.31207845267145
325,-23.066393829100345,-43.48617230360146,-22.93598065490267,-43.13897142647372,-22.980601473188035,-43.308219450938175
326,-23.066393829100345,-43.13897142647372,-22.93598065490267,-42.79177054934597,-22.960643302277614,-42.95933696668262
327,-22.93598065490267,-43.48617230360146,-22.805567480704994,-43.13897142647372,-22.88487353854131,-43.26177124353358
328,-22.93598065490267,-43.13897142647372,-22.805567480704994,-42.79177054934597,-22.90870331856567,-43.03892823281889
329,-23.066393829100345,-42.79177054934597,-22.805567480704994,-42.097368795090475,-22.9104041942606,-42.52366275515151
330,-22.805567480704994,-43.48617230360146,-22.544741132309646,-42.79177054934597,-22.661884609222934,-43.199564502647306
331,-22.805567480704994,-42.79177054934597,-22.544741132309646,-42.097368795090475,-22.722412794405816,-42.57288777671842
332,-23.066393829100345,-42.097368795090475,-22.544741132309646,-40.708565286579486,-22.814333793488007,-42.0044906550884
333,-22.544741132309646,-43.48617230360146,-22.023088435518947,-42.097368795090475,-22.466519671941885,-43.09107442301051
334,-22.544741132309646,-42.097368795090475,-22.023088435518947,-40.708565286579486,-22.351973025284018,-41.89818835531192
335,-22.023088435518947,-43.48617230360146,-21.501435738728247,-42.097368795090475,-21.716821590877117,-42.54466249900226
336,-22.023088435518947,-42.097368795090475,-21.501435738728247,-40.708565286579486,-21.602683250350292,-41.59667641296178
337,-21.501435738728247,-176.81130912065618,11.884336855876501,-87.92788457595303,-13.869004963182954,-171.7131814181936
338,-21.501435738728247,-71.26224247382119,-19.41482495156545,-65.70702843977725,-20.046973796625124,-67.18047003067419
339,-19.41482495156545,-76.81745650786513,-17.328214164402652,-71.26224247382119,-17.66038435945086,-71.32693268779893
340,-19.41482495156545,-68.48463545679923,-18.37151955798405,-65.70702843977725,-18.832892912850966,-67.15013323415162
341,-18.37151955798405,-71.26224247382119,-17.328214164402652,-68.48463545679923,-17.458523730797914,-70.39572308560983
342,-18.37151955798405,-68.48463545679923,-17.84986686119335,-67.09583194828824,-18.080747899990435,-67.25919082431852
343,-18.37151955798405,-67.09583194828824,-17.84986686119335,-65.70702843977725,-17.969519506958182,-66.53299057060173
344,-17.84986686119335,-68.48463545679923,-17.328214164402652,-67.09583194828824,-17.464855553975685,-67.37661232984522
345,-17.84986686119335,-67.09583194828824,-17.589040512798,-66.40143019403274,-17.746412631372902,-66.62068210926591
346,-17.84986686119335,-66.40143019403274,-17.719453686995678,-66.054229316905,-17.77446985761269,-66.28503856722173
347,-17.84986686119335,-66.054229316905,-17.719453686995678,-65.70702843977725,-17.780603323969164,-65.8783600718182
348,-17.719453686995678,-66.40143019403274,-17.589040512798,-66.054229316905,-17.65051144549256,-66.23786650702404
349,-17.719453686995678,-66.054229316905,-17.589040512798,-65.70702843977725,-17.63573414745974,-65.96207894817915
350,-17.589040512798,-67.09583194828824,-17.328214164402652,-66.40143019403274,-17.5320040655746,-66.53809452075359
351,-17.589040512798,-66.40143019403274,-17.458627338600326,-66.054229316905,-17.5400758427067,-66.2396491390247
352,-17.589040512798,-66.054229316905,-17.458627338600326,-65.70702843977725,-17.546081012566415,-65.91373371422314
353,-17.458627338600326,-66.40143019403274,-17.328214164402652,-66.054229316905,-17.37878216607542,-66.1905256745597
354,-17.458627338600326,-66.054229316905,-17.328214164402652,-65.70702843977725,-17.371156222986425,-65.90254167945324
355,-17.328214164402652,-76.81745650786513,-15.241603377239857,-71.26224247382119,-16.415345149494136,-71.68085997921207
356,-17.328214164402652,-71.26224247382119,-16.284908770821254,-68.48463545679923,-16.789868333368403,-68.64344664839487
357,-17.328214164402652,-68.48463545679923,-16.806561467611953,-67.09583194828824,-17.044857860898816,-67.39148413676858
358,-17.328214164402652,-67.09583194828824,-17.067387816007304,-66.40143019403274,-17.22789466415069,-66.46957581128729
359,-17.328214164402652,-66.40143019403274,-17.19780099020498,-66.054229316905,-17.273750459601285,-66.25794291724561
360,-17.328214164402652,-66.054229316905,-17.19780099020498,-65.70702843977725,-17.26394222091583,-65.8485162310418
361,-17.19780099020498,-66.40143019403274,-17.067387816007304,-66.054229316905,-17.15106430953248,-66.27523772787696
362,-17.19780099020498,-66.054229316905,-17.067387816007304,-65.70702843977725,-17.143855259046532,-65.94152431236145
363,-17.067387816007304,-67.09583194828824,-16.806561467611953,-66.40143019403274,-16.89350427211303,-66.59615655823974
364,-17.067387816007304,-66.40143019403274,-16.806561467611953,-65.70702843977725,-17.003663676153455,-66.268228184114
365,-16.806561467611953,-68.48463545679923,-16.5457351192166,-67.79023370254373,-16.58307659460525,-68.10100307410045
366,-16.806561467611953,-67.79023370254373,-16.5457351192166,-67.09583194828824,-16.8058035163637,-67.5494065097027
367,-16.5457351192166,-68.48463545679923,-16.415321945018928,-68.13743457967148,-16.505314723602574,-68.18377632419215
368,-16.5457351192166,-68.13743457967148,-16.415321945018928,-67.79023370254373,-16.51209473369452,-68.09896778846847
369,-16.415321945018928,-68.48463545679923,-16.284908770821254,-68.13743457967148,-16.3631565113311,-68.4002467792059
370,-16.415321945018928,-68.13743457967148,-16.284908770821254,-67.79023370254373,-16.349180091569824,-67.97090957117744
371,-16.5457351192166,-67.79023370254373,-16.284908770821254,-67.09583194828824,-16.39399203181775,-67.68267148346317
372,-16.806561467611953,-67.09583194828824,-16.284908770821254,-65.70702843977725,-16.643445645875108,-66.71629441531451
373,-16.284908770821254,-71.26224247382119,-15.241603377239857,-68.48463545679923,-16.043614347960947,-68.85501614315523
374,-16.284908770821254,-68.48463545679923,-15.241603377239857,-65.70702843977725,-16.070071556690344,-67.7310075195472
375,-15.241603377239857,-76.81745650786513,-14.19829798365846,-74.03984949084315,-14.825572,-74.929283138889
376,-15.241603377239857,-74.03984949084315,-14.19829798365846,-71.26224247382119,-14.276464985319269,-71.47546637401693
